Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT24-12137,"Pêcherons (Les),",rapide très-dangereux,"devant Saint-Caprais-de-la-Linde
",24382,"
rapide très-dangereux de la Dordogne devant Saint-Caprais-de-la-Linde
."
DT24-10834,"Merdansou (Le),",ruisseau,"devant Saint-Germain-des-Prés
",24417,"
ruisseau qui se jette dans le Ravillon devant Saint-Germain-des-Prés
 (B.)."
DT24-03490,"Chambrelane,",,"diocèse de Périgueux
",non,"
diocèse de Périgueux
, sur la rive droite de la Drone."
DT24-14250,"Rauzet,",,"diocèse de Périgueux
",non,"
diocèse de Périgueux
."
DT24-17740,"Ville-Dieu,",hameau,"diocèse de Périgueux
",non,"
diocèse de Périgueux
, archiprêtré de Pillac."
DT24-01723,Bosc (Le) ?,prieuré,"diocèse de Sarlat
",non,"
prieuré dans le diocèse de Sarlat
, dép. de l'abbaye de Chatres (panc. de l'év. 1556)."
DT24-10639,"Mauroux (Grand-),",hameau,"diocèse de Sarlat
",non,"
hameau, diocèse de Sarlat
, commune de Castillonès."
DT24-11457,"Mothe-de-Montpeyran (La),",ancien repaire noble,"diocèse de Sarlat
",non,"
ancien repaire noble dans le diocèse de Sarlat
."
DT24-14446,"Reveille (La),",chapelles,"diocèse de Sarlat
",non,"nom de diverses chapelles fondées dans le diocèse de Sarlat
 par Jean de Reveillon, évêque de Sarlat, de 1371 à 1393 (Gallia Christ.)."
DT24-18037,"Chemin Processionnel,",,du village du Sourbier à Liourac,/24242,allant du village du Sourbier à Liourac.
DT24-02740,"Caillau (Le),",chapellenie,"église de Belvez
",24035,"
chapellenie dans l'église de Belvez
."
DT24-11138,"Mongealle (La),",îlot,embouchure de l'Estros,non,"
îlot dans la Dordogne, à l'embouchure de l'Estros."
DT24-11097,"Mondignéras,",château,emplacement de l'église du Breuil,24065,"
château, anciennement construit sur l'emplacement de l'église du Breuil, canton de Vern, et dont la chapelle a été conservée lors de la construction de cette église (Antiq. de Vésone, t. I, p. 188)."
DT24-01200,"Beuse (La),",ruisseau,en amont de Larzac,24230,"
ruisseau qui passe à 
Sainte-Foi-de-Belvez
 et se jette dans la Nause en amont de Larzac."
DT24-05753,"Euche (L'),",ruisseau,en aval de Creyssac,24144,"
ruisseau qui prend sa source près de Jovelle, coule dans la vallée où sont Saint-Just et Saint-Vivien et afflue à la Drone en aval de Creyssac."
DT24-18478,"Pey (Les Corbe-),",hameau sur un coteau escarpé,"en aval de Tourtoirac
",24555,"
hameau sur un coteau escarpé, en aval de Tourtoirac
, et devant lequel se détourne le cours de la Vézère."
DT24-13452,"Pouyau,",ruisseau,en face d'Issac,24211,"
ruisseau qui vient de 
Gammarey
 et se jette dans la Crempse en face d'Issac."
DT24-04873,"Cousage (Le),",ruisseau,en face de Banes,non,"
ruisseau qui a sa source dans la commune de Saint-Avit-Senieur, arrose le vallon de Romaguet et se jette dans la Couse en face de Banes."
DT24-14235,"Raumel (Le),",ruisseau,en face de Bigaroque,non,"
ruisseau venant de 
Valadésie
, qui passe au Buisson et se jette dans la Dordogne en face de Bigaroque."
DT24-09819,"Louire (La),",ruisseau,en face de Grateloup,non,"
ruisseau qui prend sa source un peu au-dessus de Sainte-Alvère
, forme le vallon où sont situés Longa, Sainte-Foy, Saint-Félix, Liorac, Bellegarde, et se jette dans le Caudou en face de Grateloup."
DT24-12242,"Pelisses,",château,en face de l'église de Notre-Dame,non,"
château situé dans la ville de Thiviers, en face de l'église de Notre-Dame."
DT24-11534,"Mulet (Rieu de),",ruisseau,en face de la Durantie,non,"
ruisseau qui sépare la commune de Dussac de celle d'Angoisse et se jette dans la basse Loue en face de la Durantie (B.)."
DT24-11047,"Moiron (Le),",branche du Segnal,en face de la Rouquette-de-Sainte-Foy,non,"
branche du Segnal qui sert de limite au département, prend sa source à Gardone, près du Grand-Marais, et se jette dans la Dordogne en face de la Rouquette-de-Sainte-Foy."
DT24-02095,"Boutouyre (La),",ruisseau,"en face de Monesteyrol
",24294,"
ruisseau qui se jette dans l'Ille, en face de Monesteyrol
, et donne son nom à un village de la commune de Saint-Martial-d'Artensec."
DT24-13140,"Pomiers,",vallon,en face de Pronsault,non,"
vallon aux environs de Périgueux
, en face de Pronsault."
DT24-08004,"Gouine (La),",ruisseau,en face de Saint-Nazaire,non,"
ruisseau qui passe à Genestet et se jette dans la Dordogne en face de Saint-Nazaire."
DT24-10857,"Mérigote (Le),",ruisseau,"en face de Serres
",non,"
ruisseau qui se jette dans le Drot en face de Serres
."
DT24-00992,"Béone (La Petite-),",ruisseau,en face de Sireuil,non,"
ruisseau qui vient de 
Montaignac
 et se jette dans la Béone en face de Sireuil."
DT24-07796,"Gemayolle (La),",ruisseau,en face des Farges,non,"
ruisseau de la Double, qui traverse plusieurs étangs et se jette dans la Risone en face des Farges."
DT24-00186,"Anges (Tour des),",,"enceinte de Périgueux
",24322,"
enceinte de Périgueux
, près de la porte Saint-Roch."
DT24-05017,"Creyssac,",ancien tour,"enceinte de Périgueux
",24322,"
ancien tour de l'enceinte de Périgueux
."
DT24-10546,"Mateguerre,",tour,"enceinte de Périgueux
",24322,"la seule tour qui subsiste de l'enceinte de Périgueux
 ; la première pierre fut posée en mai 1470 (arch. de Périgueux)."
DT24-00010,"Abbé (Tour de l'),",tour,"enceinte de Sarlat
",24520,"
tour de l'enceinte de Sarlat
, 1624 (plan de Sarlat)."
DT24-00279,"Artigole (La Guérite d'),",tour,"enceinte de Sarlat
",24520,"
tour de l'enceinte de Sarlat
 
(siége de 1587, Chr. du Périg. vol. 3)."
DT24-15190,"Rue (Tour de la),",tour,"enceinte de Sarlat
",24520,"
tour de l'enceinte de Sarlat
 
(Siége de Sarlat, 1587)."
DT24-11010,"Minard (Tour de),",,"enceinte fortifiée de Bergerac
",24037,"
enceinte fortifiée de Bergerac
, 
xvii
e siècle (Plan de la ville)."
DT24-02576,"Buis (Le),",tour,"enceinte fortifiée de Périgueux
",24322,"
tour de l'enceinte fortifiée de Périgueux
."
DT24-16966,"Tours (Porte des),",porte,"enceinte primitive du Mont de Dome
",24152,"
porte de l'enceinte primitive du Mont de Dome
 ; ouverte à l'est, entre deux tours dont les pierres sont ornées de bossages."
DT24-05606,"Églises-Enfoncées (Les),",lieu désert,entre Beleymas et Maurens,24034/24259,"
lieu désert 
entre Beleymas et Maurens, dans la forêt de Lagudal (Dives)."
DT24-04037,"Chemin Salinier,",,entre Bergerac et Prigonrieu,24037/24340,limite entre Bergerac et Prigonrieu.
DT24-06434,"Flayac,",bois,entre Bourg-de-Maisons et Coutures,24057/24141,"
bois 
entre Bourg-de-Maisons et Coutures (B.)."
DT24-18034,"Chemin de Talbot,",,entre Castillon et Montpont,/24294,"
entre Castillon et Montpont."
DT24-15569,"Saint-James,",hameau et forêt,entre Cercle et Léguillac,24110/24235,"
hameau et forêt s'étendant entre Cercle et Léguillac : 220 hectares (état d'assiette en 1812)."
DT24-13818,"Puy des Trois Évêques (Le),",colline,"entre Ferrières, Gignac et Nadaillac",19047/46118/24301,"
colline 
entre Ferrières, Gignac et Nadaillac, servant de limites entre le Périgord et le Quercy (atlas de Blaeu et Dessales, archiprêtré du Périgord)."
DT24-14448,"Reveillon (Le),",ruisseau,entre Font-Roque et Montguyard,24186/24532,"
ruisseau, affluent du Drot, qui prend sa source à 
Font-Close
 et forme le vallon entre Font-Roque et Montguyard."
DT24-06328,"Feuillade (Bois de la),",,entre Fontaine et Argentine,24097/24353,"
entre Fontaine et Argentine."
DT24-08156,"Gratusse (La),",rapide très-dangereux,entre la Linde et Couse,24223/24143,"
rapide très-dangereux, dans la Dordogne, entre la Linde et Couse."
DT24-17773,"Vindou (Le),",ruisseau,entre la Tourette et la Zalerie,non,"
ruisseau qui a sa source entre la Tourette et la Zalerie, commune de Vanxains, forme le vallon que dominent la Chassagne et le Grand-Brassac et afflue à la Drone."
DT24-06966,"Forêt (La),",hameau,entre le Bugue et Savignac-de-Miremont,24067/24524,"
hameau, entre le Bugue et Savignac-de-Miremont."
DT24-04383,"Coly,",forêt,entre le Coly et la Vézère,non,"
forêt s'étendant entre le Coly et la Vézère jusqu'à Aubas et Saint-Amand ; autrement nommé Bois de la Bat (B.)."
DT24-13818,"Puy des Trois Évêques (Le),",colline,entre le Périgord et le Quercy,non,"
colline 
entre Ferrières, Gignac et Nadaillac, servant de limites entre le Périgord et le Quercy (atlas de Blaeu et Dessales, archiprêtré du Périgord)."
DT24-08345,"Groulhier,",un des étangs,entre les bois de Puy-Rocher et le gué du Bost,non,"
un des étangs les plus considérables de l'arrondissement de Nontron ; il couvre une étendue de plus de 80 arpents, entre les bois de Puy-Rocher et le gué du Bost."
DT24-15865,"Saint-Roch,",chapelle,entre Lisle et la Chapelle-Gonaguet,24243/24108,"
chapelle sur un plateau élevé entre Lisle et la Chapelle-Gonaguet (B.)."
DT24-11205,"Montagne-des-Quatre-Chemins,",lieu-dit,entre Maurens et Saint-Julien-de-Crempse,24259/24431,"
lieu-dit, entre Maurens et Saint-Julien-de-Crempse (B.)."
DT24-04012,Chemin des Esclafals ?,chemin,entre Mussidan et Sourzac,24299/24543,… chemin servant de limite entre Mussidan et Sourzac.
DT24-08169,"Graulet (Le),",lieu,entre Périgueux et Agonac,24322/24002,"
lieu 
entre Périgueux et Agonac."
DT24-01921,"Bourboulou (Le),",ruisseau,entre Pouyou et Barat,non,"
ruisseau qui se jette dans la Drone à l'ouest de Faye
 ; il a sa source entre Pouyou et Barat et sert de séparation entre les communes de Vanxains et de Ribérac."
DT24-11632,"Nauze (La),",petite rivière,entre Sagelat et Belvez,24360/24035,"
petite rivière de l'arrondissement de Sarlat, qui prend sa source à Sales-de-Belvez, forme le vallon 216où sont Larzac et Font-Gauffier, passe entre Sagelat et Belvez et se jette dans la Dordogne au port de Siorac."
DT24-16995,"Trajectus,",passage de la Dordogne,entre Saint-Germain et Mouleydier,24419/24296,"
passage de la Dordogne 
entre Saint-Germain et Mouleydier."
DT24-07023,Fornarie ?,une des limites,entre Sourzac et Mussidan,24543/24299,"
une des limites 
entre Sourzac et Mussidan."
DT24-09299,"Lardie (La),",hameau,entrée des bois de Puycheny,non,"
hameau, commune de Champeaux, à l'entrée des bois de Puycheny."
DT24-11701,"Notre-Dame-de-Bonne-Espérance,",chapelle,entrée du vallon de Lacoste,non,"
chapelle 
près d’Azerat, à l'entrée du vallon de Lacoste, sur le bord du Cern (Notre-Dame de F. diocèse de Périg.)."
DT24-03641,"Chapelle (Derrière la),",,entrée du village du Monge,non,"à l'entrée du village du Monge, commune de Lanquais."
DT24-07724,"Gaussil (Le),",ruisseau,Envals,non,"
ruisseau, commune de Borrèze ; il prend sa source à Envals et se jette à Borreze dans le ruisseau de ce nom."
DT24-00207,"Antinal (L'),",ruisseau,Envaux,non,"
ruisseau qui sépare la commune de Cladech de celle de Veyrine et se jette dans la Dordogne à Envaux."
DT24-00423,"Bajanes,",territoire,"environs d'Issigeac
",24212,"
territoire aux environs d'Issigeac
."
DT24-00426,"Bajouraux,",hameau et moulin,"environs d'Issigeac
",24212,"
hameau et moulin, aux environs d'Issigeac
 (B.)."
DT24-11763,"Orgolet,",,"environs d'Issigeac
",24212,"aux environs d'Issigeac
 ?"
DT24-13119,Pognière ?,chemin,"environs d'Issigeac
",24212,"sur un chemin aux environs d'Issigeac
."
DT24-11686,Nogarède (La) ?,,"environs de Badefol
",non,"aux environs de Badefol
."
DT24-09963,"Malades (Pré des),",,"environs de Bergerac
",24037,"aux environs de Bergerac
."
DT24-11760,"Oradour (L'),",,"environs de Bergerac
",24037,"aux environs de Bergerac
, près de Saint-Martin."
DT24-12794,"Peyrot,",hameau,"environs de Bergerac
",24037,"
hameau aux environs de Bergerac
."
DT24-16986,"Toutyfaut,",,"environs de Bergerac
",24037,"aux environs de Bergerac
."
DT24-03026,Carrac ?,,"environs de Brantôme
",24064,"
environs de Brantôme
."
DT24-00412,Baianengues ?,,"environs de Gurson
",24083,"aux environs de Gurson
."
DT24-14441,Restolenc ?,,"environs de la Mongie-Saint-Martin
",24225,"aux environs de la Mongie-Saint-Martin
."
DT24-16257,Segui ?,,"environs de la Mongie-Saint-Martin
",24225,"aux environs de la Mongie-Saint-Martin
."
DT24-00161,Alodium ?,,"environs de Périgueux
",24322,"
environs de Périgueux
."
DT24-00179,"Andrive (Trou de l'),",grotte,"environs de Périgueux
",24322,"
grotte aux environs de Périgueux
."
DT24-00704,"Batichat,",,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-03762,Charpenelarie (La) ?,ancienne habitation,"environs de Périgueux
",24322,"
ancienne habitation aux environs de Périgueux
."
DT24-04305,"Cluseau (Fontaine du),",,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-04476,"Combe-des-Malades,",,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-04687,"Cosse,",bois,"environs de Périgueux
",24322,"
bois aux environs de Périgueux
, 1649 (Acte not.)."
DT24-05496,"Draparias (Las),",,"environs de Périgueux
",24322,"aux environs de Périgueux
, situé sur le chemin de Trélissac (dénomin. au 
xiv
e siècle)."
DT24-09432,"Laurière (Font),",,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-09961,"Malades (Combe des),",,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-11611,"Nauve (La),",bois,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-12488,Peyratel ?,,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-13058,Plame (La) ?,,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-13140,"Pomiers,",vallon,"environs de Périgueux
",24322,"
vallon aux environs de Périgueux
, en face de Pronsault."
DT24-13663,"Puy-Audi,",,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-13893,Puy-Jaret ?,,"environs de Périgueux
",24322,"
environs de Périgueux
."
DT24-14001,"Puy-Reynon,",,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-15203,Ruschas ?,,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-15541,"Saint-Grégoire,",taillis,"environs de Périgueux
",24322,"aux environs de Périgueux
 ?"
DT24-16825,"Tiracul,",,"environs de Périgueux
",24322,"aux environs de Périgueux
 ?"
DT24-17555,Verte-Ville ?,,"environs de Périgueux
",24322,"aux environs de Périgueux
."
DT24-04206,"Clairac,",faubourg,"environs de Puyguilhem-Eymet
",24549,"aux environs de Puyguilhem-Eymet
."
DT24-16942,"Touron (Le),",métairie,"environs de Saint-Cyprien
",24396,"
métairie aux environs de Saint-Cyprien
."
DT24-02550,"Buch-Saint-Aurance (Le),",,"environs de Sarlat
",24520,"
environs de Sarlat
."
DT24-06701,"Font des Ladres,",fontaine,"environs de Sarlat
",24520,"
fontaine aux environs de Sarlat
."
DT24-12818,"Peyrouse (La),",hameau,"environs de Sarlat
",24520,"
hameau aux environs de Sarlat
."
DT24-04390,"Coly (Landes de),",étendue de pays couvert de bruyères,"environs de Thiviers
",24551,"
étendue de pays couvert de bruyères aux environs de Thiviers
 (B.)."
DT24-10583,Mauregium ?,lieu,"environs de Thiviers
",24551,"
lieu, dans les environs de Thiviers
, où, selon le bréviaire de Sarlat, saint Avit, venant en Périgord, aurait séjourné quelque temps."
DT24-10892,"Merlandou (Le),",ruisseau,"est de Faye-de-Ribérac
",non,"
ruisseau, affluent de la Drone à l'est de Faye-de-Ribérac
."
DT24-15423,"Saint-Cloud,",ancienne chapelle,est de la léproserie de Charroux,non,"
ancienne chapelle en dehors de la Cité de Périgueux et à l'est de la léproserie de Charroux 
(Antiq. de Vésone, II, 587)."
DT24-12028,"Pré des),",,est du chemin actuel des Barris à Périgueux,/24322,"situé à l'est du chemin actuel des Barris à Périgueux 
(Dessalles, les Comtes de Périgord, p. 155)."
DT24-00471,"Bandiat (Le),",petite rivière,étang de Balaran,non,"
petite rivière qui sort de l'étang de Balaran, dans le département de la Haute-Vienne, et entre dans celui de la Dordogne par l'arrondissement de Nontron, aux bois de Matraulet ; formant un angle au-dessous de Nontron, elle remonte au sud-ouest, baigne les communes de Nontroneau et de Javerlhac, et grossie de plusieurs ruisseaux, dont la Doue est le plus considérable, elle quitte l'arrondissement à Puicort, commune de Varaignes, pour entrer dans le département de la Charente."
DT24-09457,"Laveau (Le),",ruisseau,étang de Gabaret,non,"
ruisseau qui sort de l'étang de Gabaret, commune de Jumillac, sépare la commune de Sarrazac de celle de Nantiat et se jette dans l'Ille."
DT24-05479,"Doux (La),",ruisseau,étang de Saint-Estèphe,24398,"
ruisseau qui descend à l'étang de Saint-Estèphe, sous des blocs de granite qui encombrent son lit."
DT24-05429,"Doué (La),",ruisseau,étangs de Badeix,non,"
ruisseau qui sort des étangs de Badeix, passe au Bourdeix et se jette dans le Bandiat près de Javerlhac ; direct. N., S. O."
DT24-17084,"Trieux (Le),",ruisseau,étangs de Millaguet,non,"
ruisseau de l'arrondissement de Nontron, qui prend sa source dans les étangs de Millaguet (département de la Haute-Vienne), arrose les communes de Saint-Barthélemy, Reillac, Busseroles, et va se jeter dans la Tardoire au-dessus de Bussière-Badil, après avoir traversé de l'est à l'ouest la zone granitique du Nontronnais."
DT24-00920,"Belle (La),",ruisseau,étangs de Pont-Arnaud,non,"
ruisseau qui sort des étangs de Pont-Arnaud, passe à Monsec et, remontant du sud-est au nord-ouest, arrose le vallon de Mareuil et se jette dans la Lizone."
DT24-08203,Grelière (La) ?,ancien repaire noble,"évêché d'Angoulême
",non,"
ancien repaire noble relevant de l'évêché d'Angoulême
."
DT24-01548,"Bonne-Rencontre,",chapelle,faubourg de la Bouquerie,non,"
chapelle à Sarlat, au faubourg de la Bouquerie."
DT24-13014,Pissac ?,,faubourg de la Madeleine,non,"
commune de Bergerac, faubourg de la Madeleine."
DT24-15343,"Saint-Antoine,",ancienne commanderie,"faubourg de la Madeleine
",non,"
ancienne commanderie au faubourg de la Madeleine
, à Bergerac."
DT24-18048,"Cluse,",ruisseau,"faubourg de Landrevie
",non,"
ruisseau qui passe dans un aqueduc sous le faubourg de Landrevie
, à Sarlat (Tarde, Hist. du Sarladais), forme le vallon de Vitrac et va se jeter dans la Dordogne près de Raysset."
DT24-06276,"Fenière de Piebos (La),",maison,"faubourg de Malbec
",non,"
maison du faubourg de Malbec
, à Belvez, où se faisait l'exercice de la religion protestante (Lesp. Belvez)."
DT24-14320,"Recluse (La),",enclos,"faubourg de Périgueux
",24322,"
faubourg de Périgueux
."
DT24-17504,"Vern,",ruisseau,Font-Vive,non,"
ruisseau considérable qui prend sa source dans la commune de Sendrieux, passe à Salon, à Vern, disparaît à Pont-Roumieu, reparaît à la Font-Vive, près de Manzac, passe à Bruc-de-Grignol et se jette dans l'Ille au-dessus de Neuvic."
DT24-08647,"Hyronde,",petite rivière,fontaine de la Doux,non,"
petite rivière de l'arrondissement de Sarlat, qui prend sa source au-dessous de Saint-Geniez, coule du sud au nord, reçoit les eaux de la fontaine de la Doux, passe à Coly, dont il prend le nom, et se jette à Condat dans la Vézère."
DT24-17248,"Vaquette (La),",petit ruisseau,fontaine de Sergaillou,non,"
petit ruisseau, commune de Villamblard, formé par la fontaine de Sergaillou ; il se jette dans le Roy au moulin de la Galage (Garraud, Not. sur Villamblard)."
DT24-12945,"Petit),",hameau,forêt d'Issigeac,non,"
hameau à l'entrée de la forêt d'Issigeac."
DT24-15164,"Rudeau,",bois,forêts de Beaussac et de Puycheny,24033/,"
bois considérable tenant aux forêts de Beaussac et de Puycheny, autrement dit Grand Bois (A.J.)."
DT24-01874,"Bouillen,",forêt,forêts de la Champagne et de Limayrac,/24241,"
forêt contiguë aux forêts de la Champagne et de Limayrac, canton de Saint-Pierre-de-Chignac."
DT24-10537,"Massoulie (La),",ancienne maison noble,"fort de Grignol
",24205,"
ancienne maison noble dans le fort de Grignol
."
DT24-11284,"Montestiva,",,"fort de Vitrac
",24587,"ancien nom du fort de Vitrac
 (le Périg. ill.)."
DT24-10184,"Manoire (Le),",ruisseau,"Fosse-Magne, Saint-Antoine-d'Auberoche, Saint-Crépin, Saint-Pierre-de-Chignac, Saint-Laurent",24188/24369/24390/24484/24053,"
ruisseau de l'arrondissement de Périgueux qui a sa source au pied de Thenon, coule de l'est à l'ouest, passe à Fosse-Magne, Saint-Antoine-d'Auberoche, Saint-Crépin, Saint-Pierre-de-Chignac, Saint-Laurent, longe la route de Périgueux à Lyon et va se jeter dans l'Ille."
DT24-06868,"Font-Pieulle,",,Genèbre,non,"
commune de Faux, à la Genèbre."
DT24-07957,"Gorre (Le),",ruisseau,Gironde,non,"
ruisseau, affluent de l'Ille, canton de Montpont ; il sépare, en cet endroit, le département de la Dordogne d'avec celui de la Gironde."
DT24-04874,"Cousau (Le),",ruisseau,Grand-Ayral,non,"
ruisseau qui a ses sources à 
Ley-Dou
, commune de Naussanes, et à Grand-Ayral, commune de Bardou, arrose le vallon de Lanquais et se jette dans la Dordogne non loin de Varennes, après un cours d'environ 12 kilomètres en ligne droite, du S. au N."
DT24-17773,"Vindou (Le),",ruisseau,Grand-Brassac,non,"
ruisseau qui a sa source entre la Tourette et la Zalerie, commune de Vanxains, forme le vallon que dominent la Chassagne et le Grand-Brassac et afflue à la Drone."
DT24-16506,"Soue (La),",ruisseau,"Granges, Sainte-Orse, Gabillou, Brouchaud",24202/24473/24192/24066,"
ruisseau qui passe à Granges, Sainte-Orse, Gabillou, Brouchaud, et se jette dans l'Auvezère devant la Bussière-d'Ans."
DT24-04185,"Cimetière-du-Village,",plateau,grotte de Badegol,non,"ancien nom du plateau qui recouvre 77la grotte de Badegol, commune de Beauregard, canton de Terrasson (Ann. de la Dord. Jouanet)."
DT24-03605,"Chante-Pie,",roche,grotte de Miremont,24524,"
roche dans laquelle s'ouvre la grotte de Miremont."
DT24-06554,"Font Bonne,",fontaine,grotte de Saint-Astier,24372,"
fontaine située dans la grotte de Saint-Astier."
DT24-15718,"Saint-Martin (Combe-),",lieu-dit,hameau de Cause,non,"
lieu-dit, au hameau de Cause, commune de Montagnac-la-Crempse."
DT24-06570,"Font-Bouteille,",,hameau de Flageat,non,"au hameau de Flageat, commune de Sainte-Marie-de-Chignac (A. Jud.)."
DT24-09484,"Legères (Les),",lieu,hameau de la Meyronnie,non,"
lieu au hameau de la Meyronnie, commune de Sainte-Orse."
DT24-05585,"Église (Bois de l'),",,hameau de Saint-Christophe,non,"
commune de Bergerac, hameau de Saint-Christophe (arch. de Bergerac)."
DT24-17089,"Trincou (Le),",ruisseau,hameau de Sept-Fons,non,"
ruisseau du vallon de Villars et de Condat, qui prend sa source au hameau de Sept-Fons et se jette dans la Cole au moulin de Catillaires ou des Cathilières."
DT24-14543,"Risone (La),",petite rivière,hameau de Tenaille,non,"
petite rivière qui traverse la Double de l'est à l'ouest ; elle prend sa source au hameau de Tenaille, commune de Saint-André-de-Double, passe à Ponteyraud et à Saint-Vincent et se jette dans la Drone auprès de Sainte-Aulaye, après un cours de 22 kilomètres."
DT24-11710,"Notre-Dame-des-Reibes,",chapelle,hameau du Reclus,non,"
chapelle dans le hameau du Reclus, auprès de Brantôme (B.)."
DT24-04358,"Cole (La),",ruisseau,hauteurs de Firbeix,24180,"
ruisseau de l'arrondissement de Nontron, qui descend des hauteurs de Firbeix, passe au-dessous de Mialet, traverse la plaine de Saint-Jean et, se dirigeant vers l'ouest, se jette dans la Drone à Saint-Laurent."
DT24-00271,"Arsitz (Les),",tour d'enceinte et place,"hors de Périgueux
",24322,"
tour d'enceinte et place 
hors de Périgueux
, devant la porte de Ponte."
DT24-18257,Limphorie (La) ?,,Juridict. d'Agonac,non,"
Juridict. d'Agonac, 1292 
(inv. gén. de Chamberlhiac)."
DT24-08735,"Jard (Le Grand-),",affluent,juridiction de Gurson,non,"
affluent de la Lidoire ; il séparait la juridiction de Gurson de celle de la Force (O.S.J. Fraisse)."
DT24-14110,"Queyssel,",bourg,juridiction de Lauzun,non,"
bourg, juridiction de Lauzun, audit Périgord (Acte not. 1677) ; aujourd'hui du département de Lot-et-Garonne."
DT24-01447,"Boine (Blanche-),",ancienne borne,"juridictions de la Barde, Saint-Naixent et Lanquais",non,"
ancienne borne qui faisait division des juridictions de la Barde, Saint-Naixent et Lanquais, ainsi que des paroisses de Saint-Naixent, de Cone et de Saint-Aubin, 1451 (O. S. J.)."
DT24-04082,"Cheyssac,",ancien fief,justice d'Auberoche,non,"
ancien fief mouvant de la justice d'Auberoche."
DT24-06717,Font du Caillou ?,,la Bessède,non,dans la Bessède.
DT24-12066,"Pech-Agudel,",une des limites,la Bessède,non,"
une des limites de la Bessède."
DT24-12693,"Peyre-Longue,",une des limites,la Bessède,non,"
une des limites de la Bessède."
DT24-16047,"Salis (Lac de),",un des abornements,la Bessède,non,"
un des abornements de la Bessède, 1350 (Belvez)."
DT24-05768,"Évêque (Pré l'),",pré,la chaussée du pont Neuf de Périgueux,non,"
pré que la chaussée du pont Neuf de Périgueux coupe en deux."
DT24-01703,"Bos (Le Champ-del-),",lieu-dit,la Linde,24223,"
lieu-dit où est le moulin du Souci, à la Linde, 1744 (Not. de la Linde)."
DT24-13236,Ponts de la Pégézie ?,,la Tude,non,sur la Tude.
DT24-09052,"Lac de Lebrou,",un des étangs,landes de Lagudal,non,"
un des étangs des landes de Lagudal."
DT24-11632,"Nauze (La),",petite rivière,Larzac et Font-Gauffier,24230/24538,"
petite rivière de l'arrondissement de Sarlat, qui prend sa source à Sales-de-Belvez, forme le vallon 216où sont Larzac et Font-Gauffier, passe entre Sagelat et Belvez et se jette dans la Dordogne au port de Siorac."
DT24-03087,"Castel-Fadaise,",grotte,lieu de Ligal,non,"
grotte au lieu de Ligal, commune de Lanquais."
DT24-01755,"Bos-del-Carme,",bois,lieu-dit Carbonière-de-la-Clote,non,"
bois, commune de Grand-Castang, au lieu-dit Carbonière-de-la-Clote, 1682 (Acte not.)."
DT24-15702,"Saint-Martial-de-Valette,",ancien diocèse,Limoges,non,"
commune, canton de Nontron ; ancien diocèse de Limoges."
DT24-09819,"Louire (La),",ruisseau,"Longa, Sainte-Foy, Saint-Félix, Liorac, Bellegarde",24407/24407/24405/24242/,"
ruisseau qui prend sa source un peu au-dessus de Sainte-Alvère
, forme le vallon où sont situés Longa, Sainte-Foy, Saint-Félix, Liorac, Bellegarde, et se jette dans le Caudou en face de Grateloup."
DT24-05487,"Douzains,",,Lot-et-Garonne,non,"ancien diocèse de Périgueux, archiprêtré de Bouniagues
, aujourd'hui Lot-et-Garonne."
DT24-09522,"Lescourrou,",ruisseau,Lot-et-Garonne,non,"
ruisseau qui sépare les communes de Flaugeac et de Mescoule de celle de Saint-Julien et devient, après avoir reçu le Gangoulège, la limite entre le département de la Dordogne et celui de Lot-et-Garonne."
DT24-15227,"Sablas (A las),",bois,Martigne,non,"
bois, commune de la Mongie-Montastruc, à la Martigne (A. Jud.)."
DT24-15307,"Saignole (La),",ruisseau,Mas-Nègre,non,"
ruisseau qui sépare la commune de Valojoux de celle de Tanniès, passe au Mas-Nègre et se jette dans la Vézère auprès de la Voulparie."
DT24-04448,Combe-de-Fordos ?,,Millac,non,"
commune de Mauzac, à Millac, 1462 
(Philipp. 64)."
DT24-04624,"Conquête (Pays de nouvelle),",territoire,Montravel,non,"
territoire sur la Dordogne comprenant les villes de Pujols, Rauzan, Sauveterre, Castillon, Sainte-Foy, Gensac (Gironde) et Montravel (Dordogne) (Chron. Bourdeloise)."
DT24-18316,"Montardit,",ancien repaire noble,"motte d'Agonac
",24002,"
ancien repaire noble, sur la motte d'Agonac
."
DT24-04594,"Comtie (La),",ancien repaire noble,"motte du château de Grignol
",24205,"
ancien repaire noble, sur la motte du château de Grignol
."
