Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT37-20354,"Pierre-Levée (le lieu de),",,Hys,,"commune du Liège, près du chemin d’Hys au Liege."
DT37-20355,"Pierre-Levée (le lieu de),",,Haye,,"commune de Maillé, près du chemin de Chinon à la Haye."
DT37-20357,"Pierre-Levée (le lieu de),",,chemin du Mur-Duval,,"près de Doux, commune de Pussigny, entre le chemin du Mur-Duval et celui de Jaulnay."
DT37-20358,"Pierre-Levée (le lieu de),",,Hys,,"commune de Saint-Quentin, près du chemin de Tavant à Hys."
DT37-20360,"Pierre-Martinet (le lieu de),",,paroisse du Louroux,,paroisse du Louroux.
DT37-20364,"Pierre-Percée (le lieu de la),",,Bullotière,,"commune du Louroux, près du chemin de la Bullotière à la Gitonnière."
DT37-20364,"Pierre-Percée (le lieu de la),",,Gitonnière,,"commune du Louroux, près du chemin de la Bullotière à la Gitonnière."
DT37-20368,"Pierre-Plate (le lieu de),",,Port-Boulet,,"commune de Bourgueil, près du chemin de Port-Boulet à Bourgueil."
DT37-20380,"Pierres-Cassées (le lieu des),",,Villeloin,,"commune de Villeloin, près du chemin de Villeloin à la Chapelle-Saint-Hippolyte."
DT37-20384,"Pierres-Marteau (le lieu des),",,Pont-de-Gruteau,,"commune d’Avon, près du chemin du Pont-de-Gruteau aux landes du Ruchard."
DT37-20384,"Pierres-Marteau (le lieu des),",,landes du Ruchard,,"commune d’Avon, près du chemin du Pont-de-Gruteau aux landes du Ruchard."
DT37-20414,"Pignonneries (le lieu des),",,Étableaux,,"commune du Petit-Pressigny, près du chemin d’Étableaux à Azay."
DT37-20414,"Pignonneries (le lieu des),",,Azay,,"commune du Petit-Pressigny, près du chemin d’Étableaux à Azay."
DT37-20420,"Piharnière (la),",,Blésois,,"paroisse de Prunay, en Blésois."
DT37-20434,"Pilets (le lieu des),",,Pouzière,,"commune de Thilouze, près du chemin de Thilouze à la Pouzière."
DT37-20459,"Pilori-de-la-Taille (le lieu du),",,Châtillon,,"commune de Charnizay, près du chemin de Preuilly à Châtillon."
DT37-20475,"Pin (la croix du),",,Celle-Guenand,,"commune de la Celle-Guenand, près du chemin de la Celle-Guenand au Grand-Pressigny."
DT37-20475,"Pin (la croix du),",,Grand-Pressigny,,"commune de la Celle-Guenand, près du chemin de la Celle-Guenand au Grand-Pressigny."
DT37-20487,"Pin (le),",ferme,Poitou,,"paroisse de Méré, en Poitou."
DT37-20491,"Pin (le),",,Poitou,,"paroisse de Poizay-le-Joly, en Poitou."
DT37-20518,"Pinassières (le lieu des),",,Ray,,"commune du Petit-Pressigny, près du chemin de Ray à Preuilly."
DT37-20525,"Pinaudières (le lieu des),",,Celle,,"commune de Preuilly, près du chemin de la Celle à Bossay."
DT37-20541,"Pineau,",,faubourg d’Azay-le-Rideau,,faubourg d’Azay-le-Rideau.
DT37-20567,"Pinorbeau (le lieu de),",,Beauregard,,"commune de Draché, près du chemin de Beauregard à la Rerais."
DT37-20567,"Pinorbeau (le lieu de),",,Rerais,,"commune de Draché, près du chemin de Beauregard à la Rerais."
DT37-20570,"Pinotière (le lieu de la),",,Haye,,"commune de Boussay, près du chemin de la Haye à Preuilly."
DT37-20642,"Pisseloup (bois de),",,Seigre,,"commune de la Celle-Saint-Avent, près du chemin de Seigre à la Bourellière."
DT37-20642,"Pisseloup (bois de),",,Bourellière,,"commune de la Celle-Saint-Avent, près du chemin de Seigre à la Bourellière."
DT37-20671,"Pitouet (le lieu de),",,Morinière,,"commune de Saint-Épain, près du chemin de la Morinière aux Berthelonnières."
DT37-20671,"Pitouet (le lieu de),",,Berthelonnières,,"commune de Saint-Épain, près du chemin de la Morinière aux Berthelonnières."
DT37-20686,"Place (la fontaine de la),",,limites de Channay et de Saint-Laurent-de-Lin,,sur les limites de Channay et de Saint-Laurent-de-Lin.
DT37-20698,"Place-des-Jaux (le lieu de la),",,Grand-Pressigny,,"commune de Neuilly-le-Brignon, près du chemin du Grand-Pressigny à Preuilly."
DT37-20716,"Places (le lieu des),",,Tournon,,"commune d’Yzeures, près du chemin d’Yzeures à Tournon."
DT37-20754,"Planche (le lieu de la),",,étang du Grand-Clos,,"commune de la Chapelle-Blanche, près de l’étang du Grand-Clos."
DT37-20757,"Planche (le lieu de la),",,paroisse du Grand-Pressigny,,paroisse du Grand-Pressigny.
DT37-20816,"Plantes-de-Béchenoix (le lieu des),",,Béchenoix,,"commune de Theneuil, près du chemin de Theneuil à Béchenoix."
DT37-20823,"Plassay (le lieu de),",,Vallée-du-Vau,,"commune de Vallères, près du chemin de la Vallée-du-Vau au Houssard."
DT37-20823,"Plassay (le lieu de),",,Houssard,,"commune de Vallères, près du chemin de la Vallée-du-Vau au Houssard."
DT37-20841,"Plault (la croix),",,Moulin-Girault,,"commune de Charnizay, près du chemin de Charnizay au Moulin-Girault."
DT37-20847,"Plenterne (le lieu de la),",,Pizoir,,"commune de Rochecorbon, près du chemin du Pizoir à Monnaie."
DT37-20894,"Plessis (le lieu du),",,Vernoil,,"commune de Saint-Nicolas-de-Bourgueil, près du chemin de Vernoil à Bourgueil."
DT37-20912,"Plessis-Buisson (le),",,Anjou,,"paroisse de Broc, en Anjou."
DT37-20921,"Plessis-Maulaville (le),",fief,ponts d’Amboise,,fief situé au bout des ponts d’Amboise.
DT37-20934,"Plonier (le lieu de),",,Petite-Barre,,"commune de Druye, près du chemin de la Petite-Barre à Bois-Mignié."
DT37-20934,"Plonier (le lieu de),",,Bois-Mignié,,"commune de Druye, près du chemin de la Petite-Barre à Bois-Mignié."
DT37-20941,"Plousière (le lieu de),",,Coutureau,,"commune de Lémeré, près du chemin de Coutureau à la Daboiserie."
DT37-20941,"Plousière (le lieu de),",,Daboiserie,,"commune de Lémeré, près du chemin de Coutureau à la Daboiserie."
DT37-20949,"Pochete (fontaine de la),",,bois de la Vauderne,,"dans les bois de la Vauderne, commune des Essarts."
DT37-20962,"Poibon (le lieu de),",,Celle,,"commune de la Celle-Guenand, près du chemin de la Celle au Grand-Pressigny."
DT37-20962,"Poibon (le lieu de),",,Grand-Pressigny,,"commune de la Celle-Guenand, près du chemin de la Celle au Grand-Pressigny."
DT37-20972,"Point (le lieu de),",,Pinotière,,"commune de Saint-Pierre-de-Tournon, près du chemin de la Pinotière à Tournon."
DT37-20972,"Point (le lieu de),",,Tournon,,"commune de Saint-Pierre-de-Tournon, près du chemin de la Pinotière à Tournon."
DT37-20986,"Pointe-de-Bougésie (le lieu de la),",,Bréchottière,,"commune de Louans, près du chemin de Sainte-Maure à la Bréchottière."
DT37-20990,"Pointe-de-Raymond (le lieu de la),",,Manne,,"commune de Crouzilles, près du chemin de Manne à Richelieu."
DT37-20994,"Pointes (le lieu des),",,Marigny,,"commune de Ports, près du chemin de Marigny à Marcilly."
DT37-20994,"Pointes (le lieu des),",,Marcilly,,"commune de Ports, près du chemin de Marigny à Marcilly."
DT37-21011,"Poirières (la maison des),",,bourg de Vallières,,"dans le bourg de Vallières, commune de Fondettes."
DT37-21016,"Poisson (le lieu du),",,Chaîne-Soulière,,"commune de Manthelan, près du chemin de Manthelan à la Chaîne-Soulière."
DT37-21018,"Poissonnerie (le lieu de la),",,landes du Ruchard,,"dans les landes du Ruchard, commune de Cravant."
DT37-21040,"Poitevins (la fontaine des),",,Villesetier,,"commune de Rochecorbon, près du chemin de Rochecorbon à Villesetier."
DT37-21049,"Poizay-le-Joly,",,diocèse de Poitiers,,"paroisse de l’archiprêtré de Châtellerault, diocèse de Poitiers."
DT37-21097,"Ponay (forteresse de),",,Berry,,en Berry.
DT37-21099,"Ponceau (le lieu du),",,Briançon,,"commune de Cravant, près du chemin de Briançon à la Châtellerie."
DT37-21099,"Ponceau (le lieu du),",,Châtellerie,,"commune de Cravant, près du chemin de Briançon à la Châtellerie."
DT37-21153,"Pont-Berri (le lieu de),",,Braye,,"commune de Braslou, près du chemin de Braye à la Babinière."
DT37-21153,"Pont-Berri (le lieu de),",,Babinière,,"commune de Braslou, près du chemin de Braye à la Babinière."
DT37-21179,"Pont-de-la-Clau (le lieu du),",,faubourg Saint-Nicolas,,"près de la Claise, commune de Preuilly, près du faubourg Saint-Nicolas."
DT37-21196,"Ponteaux (le lieu des),",,Bouteries,,"commune de la Celle-Guenand, près du chemin des Bouteries à Sainte-Julitte."
DT37-21196,"Ponteaux (le lieu des),",,Sainte-Julitte,,"commune de la Celle-Guenand, près du chemin des Bouteries à Sainte-Julitte."
DT37-21197,Pontelini,,paroisses de Saint-Cyr et de Saint-Symphorien,,située dans les paroisses de Saint-Cyr et de Saint-Symphorien.
DT37-21216,"Pontillon (le lieu de),",,bourg de Charnizay,,près du bourg de Charnizay.
DT37-21223,"Pont-Levé (le lieu de),",,bourg de Verneuil-sur-Indre,,près du bourg de Verneuil-sur-Indre.
DT37-21345,"Port-de-Piles,",commune,département de la Vienne,,"commune du département de la Vienne, sur la Creuse."
DT37-21347,"Port-de-Rignier (île du),",,en face de Luynes,,"dans la Loire, en face de Luynes."
DT37-21381,"Porte-au-Clerc (le lieu de la),",,Neuvy,,"commune de Louestault, près du chemin de Neuvy à Chateaurenault."
DT37-21462,"Poteau-de-Mer (le),",ferme,Sammarçolle,,"ferme, commune de Marçay, près du chemin de Marcay à Sammarçolle."
DT37-21465,"Poteau-Rouge (le lieu du),",,Chavenay,,"près du ruisseau de Chavenay, commune de Seuilly."
DT37-21467,"Potence (le lieu de la),",,Haye,,"commune de Chambon, près du chemin de la Haye à Preuilly."
DT37-21512,"Pouant (le lieu de),",,Noyers,,"commune de Nouâtre, près du chemin de Noyers à Port-de-Piles."
DT37-21515,"Poué (le lieu de),",,Baratière,,"commune d’Yzeures, près du chemin de Baratière à Thou."
DT37-21515,"Poué (le lieu de),",,Thou,,"commune d’Yzeures, près du chemin de Baratière à Thou."
DT37-21561,"Poulinière (le fief de la),",,paroisses de Saint-Laurent de Langeais et de Saint-Symphorien-des-Ponceaux,,s’étendait dans les paroisses de Saint-Laurent de Langeais et de Saint-Symphorien-des-Ponceaux.
DT37-21575,"Pouparts (le lieu des),",,Ré,,"commune de Louans, près du chemin de Louans à Ré."
DT37-21601,"Pouvalinière (le lieu de la),",,bourg de Saunay,,dans le bourg de Saunay.
DT37-21617,"Prateaux (le lieu des),",,paroisse du Boulay,,paroisse du Boulay.
DT37-21630,"Pré (le moulin du),",,étang du Louroux,,"sur le ruisseau de l’étang du Louroux, commune du Louroux."
DT37-21636,"Préau (le lieu de),",,Saumur,,"commune de Thizay, près de la route de Saumur à Chinon."
DT37-21638,"Préaux (la croix des),",,Martray,,"commune de Marigny, près du chemin de Martray à Marmande."
DT37-21638,"Préaux (la croix des),",,Marmande,,"commune de Marigny, près du chemin de Martray à Marmande."
DT37-21660,"Pré-Gallet (le lieu de),",,Paris,,"commune de Monthodon, près de l’ancienne route de Paris à Bordeaux."
DT37-21660,"Pré-Gallet (le lieu de),",,Bordeaux,,"commune de Monthodon, près de l’ancienne route de Paris à Bordeaux."
DT37-21666,"Préhudeau (île de),",,paroisses de Rochecorbon et de Saint-Georges,,"dans la Loire, paroisses de Rochecorbon et de Saint-Georges."
DT37-21677,"Prenats (le lieu des),",,Braye,,"commune de Braslou, près du chemin de Braye à la Babinière."
DT37-21677,"Prenats (le lieu des),",,Babinière,,"commune de Braslou, près du chemin de Braye à la Babinière."
DT37-21695,"Prés-de-Bourgjolly (le lieu des),",,Paris,,"commune de Saint-Épain, près de la route de Paris à Bordeaux."
DT37-21695,"Prés-de-Bourgjolly (le lieu des),",,Bordeaux,,"commune de Saint-Épain, près de la route de Paris à Bordeaux."
DT37-21696,"Prés-de-l’Abbesse (le lieu de),",,Bordeaux,,"commune de Saint-Épain, près de la route de Bordeaux à Paris."
DT37-21696,"Prés-de-l’Abbesse (le lieu de),",,Paris,,"commune de Saint-Épain, près de la route de Bordeaux à Paris."
DT37-21756,"Pressoir-de-Pierre (le lieu du),",,bourg de Bueil,,dans le bourg de Bueil.
DT37-21760,"Pressoir-l’Andouille (le lieu du),",,Fontevrault,,"commune de Candes, près de la route de Fontevrault à Saumur."
DT37-21760,"Pressoir-l’Andouille (le lieu du),",,Saumur,,"commune de Candes, près de la route de Fontevrault à Saumur."
DT37-21780,"Preuilly (le fief),",,Poitou,,en Poitou.
DT37-21786,"Prévôté (le lieu de la),",,limites de Montbazon,,"commune de Monts, sur les limites de Montbazon."
DT37-21795,"Prieuré (la croix du),",,Petit-Bergeresse,,"commune d’Azay-sur-Indre, sur le chemin du Petit-Bergeresse à Azay."
DT37-21795,"Prieuré (la croix du),",,Azay,,"commune d’Azay-sur-Indre, sur le chemin du Petit-Bergeresse à Azay."
DT37-21836,"Priollesses (le lieu des),",,Azay,,"commune de la Chapelle-aux-Naux, près du chemin de Langeais à Azay."
DT37-21869,"Proutière (le lieu de la),",,Montigny,,"commune de Saché, près du chemin de Montigny au Chemin-Ferré."
DT37-21869,"Proutière (le lieu de la),",,Chemin-Ferré,,"commune de Saché, près du chemin de Montigny au Chemin-Ferré."
DT37-21889,"Prunetière (le lieu de la),",,Couronnière,,"commune de Saint-Épain, près du chemin de la Couronnière à Villeperdue."
DT37-21894,"Psé (fontaine de),",,Bec-des-Deux-Eaux,,"commune de Marigny, près du chemin de Jaulnay au Bec-des-Deux-Eaux."
DT37-21919,"Puiset (la seigneurie du),",,Anjou,,"paroisse de Parçay, en Anjou."
DT37-21971,"Puits-de-la-Chaise (le lieu du),",,bourg de Saint-Épain,,dans le bourg de Saint-Épain.
DT37-22069,"Puygarreau,",,Poitou,,"en Poitou, élection de Châtellerault."
DT37-22069,"Puygarreau,",élection,Châtellerault,,"en Poitou, élection de Châtellerault."
DT37-22112,"Quatre-Bornes (le lieu des),",,limites de Jaulnay,,"commune de Luzé, sur les limites de Jaulnay."
DT37-22168,"Quinemont (la maison de),",,environs de Bléré,,dans les environs de Bléré.
DT37-22169,"Quinets (le lieu des),",,paroisse du Petit-Pressigny,,paroisse du Petit-Pressigny.
DT37-22172,"Quintaine (moulin de la),",,Saulaie,,"sur le ruisseau de la Saulaie, ou de la Quintaine, commune d’Auzouer."
DT37-22172,"Quintaine (moulin de la),",,Quintaine,,"sur le ruisseau de la Saulaie, ou de la Quintaine, commune d’Auzouer."
DT37-22174,"Quintaine (le lieu de la),",,Valmer,,"commune de Chançay, près du chemin de Vernou à Valmer."
DT37-22192,"Rabaterie (la),",,Poitou,,"paroisse de Sérigny, en Poitou."
DT37-22220,"Rablos (le lieu de),",,Azay,,"commune de Saché, près du chemin d’Azay à Thilouze."
DT37-22233,"Rabusserie (maison de la),",,bourg de Beaumont-la-Ronce,,dans le bourg de Beaumont-la-Ronce.
DT37-22256,"Sainte-Radégonde (fontaine de),",,Saumur,,"commune de Couziers, près de la route de Chinon à Saumur."
DT37-22265,"Raffou (le lieu de),",,Saint-Sépulcre,,"commune du Petit-Pressigny, près du chemin du Saint-Sépulcre à Étableaux."
DT37-22265,"Raffou (le lieu de),",,Étableaux,,"commune du Petit-Pressigny, près du chemin du Saint-Sépulcre à Étableaux."
DT37-22290,"Ragueneaux (le lieu des),",,limites de Montbazon,,"commune de Sorigny, sur les limites de Montbazon."
DT37-22332,"Rainse-Rend (le lieu de la),",,Pinardière,,"commune de Sepmes, près du chemin de Bossee à la Pinardière."
DT37-22375,"Rangées (le bois des),",,Roche,,"commune de Rochecorbon, près du chemin de la Roche à la Chardonnière."
DT37-22375,"Rangées (le bois des),",,Chardonnière,,"commune de Rochecorbon, près du chemin de la Roche à la Chardonnière."
DT37-22404,"Ratière (la),",ferme,Poitou,,"ferme, paroisse d’Orches, en Poitou."
DT37-22409,"Ratte (la),",ferme,bourg de Faye-la-Vineuse,,"ferme, dans le bourg de Faye-la-Vineuse."
DT37-22427,"Raudinerie (le lieu de la),",,bourg de Saunay,,dans le bourg de Saunay « devant le logis de la Cressonnière ».
DT37-22455,"Ré (la croix de),",,Mornière,,"près du chemin de la Mornière, commune de Louans."
DT37-22467,"Rebardières (le lieu des),",,Marigny,,"commune de Pressigny, près du chemin de Marigny, au Bec-des-Deux-Eaux."
DT37-22467,"Rebardières (le lieu des),",,Bec-des-Deux-Eaux,,"commune de Pressigny, près du chemin de Marigny, au Bec-des-Deux-Eaux."
DT37-22474,"Rebours (le lieu de),",,Pouvreau,,"commune du Petit-Pressigny, près du chemin de Pouvreau au gué de Douay."
DT37-22474,"Rebours (le lieu de),",,gué de Douay,,"commune du Petit-Pressigny, près du chemin de Pouvreau au gué de Douay."
DT37-22495,"Recouvert (le lieu de),",,Poitou,,"paroisse de Saint-Christophe, en Poitou."
DT37-22550,"Remet ou Remette (moulin de),",,étang du Louroux,,"sur le ruisseau de l’étang du Louroux, commune de Saint-Baud."
DT37-22552,"Remillon (le lieu de),",,Obterre,,"commune de Saint-Flovier, près du chemin de Saint-Flovier à Obterre."
DT37-22556,"Saint-Remi-sur-Creuse,",,Poitou,,en Poitou.
DT37-22562,"Remulées (le lieu des),",,Pinardière,,"commune de Sepmes, près du chemin de Bossee à la Pinardière."
DT37-22616,"Renaudrie (la),",ancien fief,bourg de Saint-Flovier,,"ancien fief, situé dans le bourg de Saint-Flovier."
DT37-22618,"Renaudries (le lieu des),",,Chapelle,,"commune de Mouzay, près du chemin de Loches à la Chapelle."
DT37-22636,"Renommières (le lieu des),",,Marcilly,,"commune de Marcilly-sur-Vienne, près du chemin de Rilly à Marcilly."
DT37-22644,"Rentes (les),",ferme,Poitou,,"ferme, commune de Coussay-les-Bois, en Poitou."
DT37-22670,"Resnay,",,faubourg de Sassay,,"dans le faubourg de Sassay, paroisse de Bléré."
DT37-22750,"Ribotterie (le lieu de la),",,bourg de la Ferrière,,dans le bourg de la Ferrière.
DT37-22819,"Ridelée (le lieu de la),",,Princé,,"commune d’Auzouer, près du chemin d’Auzouer à Princé."
DT37-22835,"Rien-Vault (le lieu de),",,Roche d’Enchailles,,"commune de Civray-sur-Esves, près du chemin de la Roche d’Enchailles à Civray."
DT37-22835,"Rien-Vault (le lieu de),",,Civray,,"commune de Civray-sur-Esves, près du chemin de la Roche d’Enchailles à Civray."
DT37-22857,"Rigolet (le ruisseau de),",,limites de Chédigny,,"commune de Reignac, sur les limites de Chédigny."
DT37-22870,"Rilly (bois de),",,Celle,,"commune de la Celle-Saint-Avent, près du chemin de la Celle à Seigre."
DT37-22870,"Rilly (bois de),",,Seigre,,"commune de la Celle-Saint-Avent, près du chemin de la Celle à Seigre."
DT37-22880,"Rimonière (le lieu de la),",,bourg de Château-la-Vallière,,dans le bourg de Château-la-Vallière.
DT37-22883,"Rimore (le lieu de),",,Tournon,,"commune d’Yzeures, près du chemin d’Yzeures à Tournon."
DT37-22884,"Rince-Bourse (le lieu de),",,Cantinière,,"commune de Sainte-Maure, près du chemin de la Cantinière à Bois-Chaudron."
DT37-22884,"Rince-Bourse (le lieu de),",,Bois-Chaudron,,"commune de Sainte-Maure, près du chemin de la Cantinière à Bois-Chaudron."
DT37-22895,"Ripaudière,",ferme,Poitou,,"ferme, commune de Ceaux, en Poitou,"
DT37-22950,"Rivière (la),",ferme,Poitou,,"paroisse de Sérigny, en Poitou."
DT37-22961,"Roberdeaux (le lieu des),",,étang de Baigne-Chien,,"commune de Cléré, près de l’étang de Baigne-Chien."
DT37-22996,"Robinerie (le lieu de la),",,paroisse du Grand-Pressigny,,paroisse du Grand-Pressigny.
DT37-23005,"Robinière (le lieu de la),",,Bréchottière,,"commune de Nouans, près du chemin de la Bréchottière à Sainte-Maure."
DT37-23034,"Saint-Roch (le lieu de),",,Nantes,,"commune de Saint-Mars, près de la route de Nantes à Paris."
DT37-23034,"Saint-Roch (le lieu de),",,Paris,,"commune de Saint-Mars, près de la route de Nantes à Paris."
DT37-23036,"Rochardière (le lieu de la),",,paroisse du Petit-Pressigny,,paroisse du Petit-Pressigny.
DT37-23069,"Roche (fontaine de la),",,Reveillon,,"près du ruisseau de Reveillon, commune de Maillé."
DT37-23073,"Roche (le lieu de la),",,Verdelets,,"commune de Mazières, près du chemin de Mazieres aux Verdelets."
DT37-23089,"Roche (le lieu de la),",,Boisphysivon,,"commune de Tavant, près du chemin de Boisphysivon à Tavant."
DT37-23095,"Roche-à-la-Bossée (le lieu de la),",,paroisse du Petit-Pressigny,,paroisse du Petit-Pressigny.
DT37-23101,"Roche-aux-Moines, ou Roche-du-Mazé (la),",,Anjou,,en Anjou.
DT37-23113,"Roche-Bodin (le lieu de la),",,environs de Montrésor,,dans les environs de Montrésor.
DT37-23114,"Roche-Boitron (la),",,Anjou,,en Anjou.
DT37-23130,"Roche-Chaudier (la),",ancien fief,château de Tours,,"ancien fief, relevant du château de Tours. — (Archives d’Indre-et-Loire, C, 650)."
DT37-23137,"Rochecorbon (le Petit-),",,bourg de Rochecorbon,,dans le bourg de Rochecorbon.
DT37-23141,"Roche-Corbon (le lieu de),",,Montigny,,"commune de Villeloin, près du chemin de Montigny au moulin de l’Étang."
DT37-23141,"Roche-Corbon (le lieu de),",,moulin de l’Étang,,"commune de Villeloin, près du chemin de Montigny au moulin de l’Étang."
DT37-23160,"Rochées (le lieu des),",,Dauconnay,,"commune de Marçay, près du chemin de Couesme à Dauconnay."
DT37-23169,"Rochefort,",fief,bourg de Sennevières,,fief situé dans le bourg de Sennevières.
DT37-23171,"Rocheforts (le lieu des),",,Bourcocu,,"commune de Saint-Branchs, près du chemin du Bourcocu à la Bresardière."
DT37-23171,"Rocheforts (le lieu des),",,Bresardière,,"commune de Saint-Branchs, près du chemin du Bourcocu à la Bresardière."
DT37-23180,"Roche-Limeray (la), ou Jeu-de-Paume,",,bourg de Limeray,,dans le bourg de Limeray.
DT37-23206,"Rochepinard (le lieu de la),",,bourg de Villedômer,,dans le bourg de Villedômer.
DT37-23214,"Rochepozay (la), ou Rocheposay,",commune,département de la Vienne,,"commune du département de la Vienne, canton de Pleumartin."
DT37-23221,"Roche-Saint-Sulpice (la),",,Poitou,,"commune de Poizay-le-Joly, en Poitou."
DT37-23265,"Roches (les),",,Poitou,,"paroisse de Saint-Christophe, en Poitou."
DT37-23301,"Rochoir (la maison du),",,abbaye de Bourgueil,,située près de la maison conventuelle de l’abbaye de Bourgueil.
DT37-23352,"Rolliers (le lieu des),",,Godin,,"commune de Neuil, près du chemin de Neuil au Godin."
DT37-23384,"Roncières (le lieu des),",,Giberdière,,"commune de Vallères, près du chemin de la Giberdière à Valleres."
DT37-23388,"Rond-de-l’Eau (le lieu du),",,bois de Beauvais,,"dans les bois de Beauvais, commune de Ballan."
DT37-23392,"Ronde (bois de la),",,Neuvy,,"commune d’Épeigné-sur-Dême, près du chemin de Neuvy à la Chartre."
DT37-23392,"Ronde (bois de la),",,Chartre,,"commune d’Épeigné-sur-Dême, près du chemin de Neuvy à la Chartre."
DT37-23396,"Ronde (le lieu de la),",,moulin de Saint-Paul,,"commune de Ligueil, près du chemin du moulin de Saint-Paul à Ligueil."
DT37-23398,"Ronde-Charles (le lieu de la),",,Motte,,"commune de Sonzay, près du chemin d’Ambillou à la Motte."
DT37-23402,"Rondellerie (la),",,bourg de la Ferrière,,dans le bourg de la Ferrière.
DT37-23412,"Rondière (les bruyères de la),",,limites de Vezières,,"commune de Seuilly, sur les limites de Vezières (Vienne)."
DT37-23451,"Rosiers (le lieu des),",,Braudière,,"commune de Thilouze, près du chemin de la Braudière à la Chartrie."
DT37-23451,"Rosiers (le lieu des),",,Chartrie,,"commune de Thilouze, près du chemin de la Braudière à la Chartrie."
DT37-23469,"Rote-au-Galle (le lieu de la), ou Château-Barbe,",,fief de Mathefelon,,dans le fief de Mathefelon.
DT37-23479,"Rottées (le lieu des),",,Billaudière,,"commune de Sepmes, près du chemin de Bossee à la Billaudière."
DT37-23483,"Rouaière (le lieu de la),",,paroisse du Boulay,,paroisse du Boulay.
DT37-23487,"Rouchère (la fontaine de la),",,Gesnière,,commune de Bournan près du chemin de Bournan à la Gesnière.
DT37-23516,"Rouères-du-Las (le lieu des),",,Breuil,,"commune de Saint-Germain-sur-Vienne, près du chemin du Breuil au moulin de Cumelle."
DT37-23516,"Rouères-du-Las (le lieu des),",,moulin de Cumelle,,"commune de Saint-Germain-sur-Vienne, près du chemin du Breuil au moulin de Cumelle."
DT37-23522,"Rouetteau (le lieu du),",,Croix-Lavau,,"commune de Charnizay, près du chemin de la Croix-Lavau à Charnizay."
DT37-23545,"Rougerie (le lieu de la),",,Bécheron,,"commune de Saint-Flovier, près du chemin de Bécheron à Châtillon."
DT37-23545,"Rougerie (le lieu de la),",,Châtillon,,"commune de Saint-Flovier, près du chemin de Bécheron à Châtillon."
DT37-23669,"Roussière (maison de la),",,bourg de Château-la-Vallière,,à l’entrée du bourg de Château-la-Vallière.
DT37-23708,"Ruarges (le lieu des),",,Grande-Tambre,,"commune de Louans, près du chemin de Sainte-Maure à la Grande-Tambre."
DT37-23743,"Ruchèvre (la maison de),",,bourg de Saint-Paterne,,dans le bourg de Saint-Paterne.
DT37-23744,"Ruchon (le lieu de),",,Sainte-Catherine,,"commune de Sainte-Catherine, près du chemin de Sainte-Catherine aux Marnières-de-la-Crête."
DT37-23744,"Ruchon (le lieu de),",,Marnières-de-la-Crête,,"commune de Sainte-Catherine, près du chemin de Sainte-Catherine aux Marnières-de-la-Crête."
DT37-23890,"Sabart (la fontaine),",,bois de Verré,,"dans les bois de Verré, commune du Liège."
DT37-23946,"Saboteries (le lieu des),",,Bondis,,"commune de Louans, près du chemin des Bondis à Saint-Branchs."
DT37-23980,"Saint-Sorent (le lieu de),",,Neuilly,,"commune d’Esves-le-Moutier, près du chemin de Neuilly à Tours."
DT37-24011,"Salle (le fief de la),",,bourg de Souvigny,,dans le bourg de Souvigny.
DT37-24013,"Salle (la croix de la),",,Hay,,"commune de Vallères, près du chemin de Valleres à Hay."
DT37-24020,"Salles (le lieu des),",,Petit-Puits,,"commune de Marçay, près du chemin de Richelieu au Petit-Puits."
DT37-24038,"Salvert (le lieu de),",,Bois-de-Chançay,,"commune de Reugny, près du chemin du Bois-de-Chançay à Reugny."
DT37-24054,"Sang (le lieu du),",,Brepinière,,"commune du Louroux, près du chemin de la Brepinière à la Lande."
DT37-24054,"Sang (le lieu du),",,Lande,,"commune du Louroux, près du chemin de la Brepinière à la Lande."
DT37-24093,"Saint-Saturnin (le marchais de),",,Grand-Pressigny,,"commune de Neuilly-le-Brignon, près du chemin du Grand-Pressigny à Neuilly."
DT37-24093,"Saint-Saturnin (le marchais de),",,Neuilly,,"commune de Neuilly-le-Brignon, près du chemin du Grand-Pressigny à Neuilly."
DT37-24149,"Saules (la fosse des),",,Fleuriette,,"commune de Sorigny, près du chemin de la Fleuriette au Puy-d’Artigny."
DT37-24149,"Saules (la fosse des),",,Puy-d’Artigny,,"commune de Sorigny, près du chemin de la Fleuriette au Puy-d’Artigny."
DT37-24152,"Sauloup (la fontaine),",,Villejésus,,"commune de Bossay, près du chemin de Villejésus à Saint-Pierre-de-Tournon."
DT37-24227,"Sceau-Rouge (le lieu du),",,Serrain,,"commune de Charentilly, près du chemin du Serrain à Charentilly."
DT37-24265,"Seillerie (l’hébergement de la),",,Candes,,à Candes.
DT37-24274,"Selloirs (le lieu des),",,Sassay,,"commune de Ligré, à Sassay."
DT37-24279,"Semé (le bois),",,Haye,,"commune de Maillé-Lailler, près du chemin de Chinon à la Haye."
DT37-24285,"Sénéchal (la croix),",,Caves-Saint-Martin,,"commune de Benais, près du chemin de Benais aux Caves-Saint-Martin."
DT37-24317,"Serines (le lieu des),",,Vollière,,"commune de Sainte-Maure, près du chemin de la Vollière au Gué-Bodin."
DT37-24317,"Serines (le lieu des),",,Gué-Bodin,,"commune de Sainte-Maure, près du chemin de la Vollière au Gué-Bodin."
DT37-24325,"Serpe (le lieu de la),",,Maisons-Blanches,,"aux Maisons-Blanches, commune de Saint-Cyr."
