Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Pierre,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Pierre de la Ferté-Villeneuil,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-04232,"Mantois,",doyenné,Saint-Projet,non,"doyenné de l’archidiaconé de Pinserais, decanatus Meduntensis, ne comprenait dans le département d’Eure-et-Loir que les paroisses suivantes : Anet, Boncourt, Bu, Champagne, la Chaussee-d'Ivry, Faverolles, Gilles, Goussainville, Havelu, le Mesnil-Simon, Prouais, Rouvres, Saint-Sulpice et Saint-Lubin-de-la-Haye, Saint-Projet, Saussay, Sorel et Vert-en-Drouais."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Sauveur de Bonneval,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-04232,"Mantois,",doyenné,Saint-Sulpice,non,"doyenné de l’archidiaconé de Pinserais, decanatus Meduntensis, ne comprenait dans le département d’Eure-et-Loir que les paroisses suivantes : Anet, Boncourt, Bu, Champagne, la Chaussee-d'Ivry, Faverolles, Gilles, Goussainville, Havelu, le Mesnil-Simon, Prouais, Rouvres, Saint-Sulpice et Saint-Lubin-de-la-Haye, Saint-Projet, Saussay, Sorel et Vert-en-Drouais."
DT28-05213,"Paunay,",ruisseau,Saint-Ulphace,72322,"ferme, commune de Soizé, donne son nom à un ruisseau qui prend sa source aux Levessières, commune de Soizé, et se jette dans la Braye à Saint-Ulphace."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Valérien de Châteaudun,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-02813,"Froux (Ruisseau des),",écart,Salle,non,"commune de Morancez, prend sa source à la Salle, près de Morancez, et se jette dans l’Eure."
DT28-02748,"Françon,",vassal,Salle-de-Lolon,non,"fief, commune de Bonneval, vassal de la Salle-de-Lolon."
DT28-00681,"Bois-Huon,",vassal,Salle-de-Mille-Champs,non,"fief, commune de Digny, vassal de la Salle-de-Mille-Champs."
DT28-01025,"Braye (La),",rivière,Sarthe,non,"rivière, prend sa source près de Saint-Bomert et se jette dans le Loir au Pont-de-Braye, sur les limites de la Sarthe et du Loir-et-Cher, après avoir arrosé la commune de Saint-Bomert dans Eure-et-Loir."
DT28-07186,"Villouzier,",fief vassal,Saugeville,non,"hameau, commune de Lutz ; autrefois fief vassal de Saugeville."
DT28-03505,"Haussé (Chemin),",chemin romain,Sées,61464,"chemin romain de Chartres à Sées (Orne), puis à Vieux (Calvados)."
DT28-06279,"Chaussée de),",chemin romain,Sens,non,"chemin romain de Chartres à Sens, en passant par Rouvray-Saint-Denis, doit son nom à la translation des reliques de Saint-Mathurin à Larchant (Seine-et-Marne)."
DT28-06837,"Vaches (Chemin des),",hameau,Sens,non,"d’Yevres à Sens, chemin romain se détachant de celui de Chartres au Mans qui passait à Saumeray, et touchant les points d’Alluyes, Neuvy-en-Dunois, Allaines et Toury, figuré sur un plan de 1684."
DT28-04511,"Meuniers (Chemin des),",hameau,Séresville,non,de Séresville (commune de Mainvilliers) à Mondonville (commune d’Amilly) ; figuré sur un plan de 1769.
DT28-01892,"Conie-Palue (La),",rivière,Spoy,non,"rivière prend sa source dans le bois des Bouleaux près de Cambray et se jette dans la Conie à Spoy, après avoir arrosé les communes de Germignonville, Fontenay-sur-Conie, Courbehaye, Cormainville et Nottonville."
DT28-05335,"Pichonnière (La),",vassal,Taillepied,non,"fief, commune de Pré-Saint-Évroult, vassal de Taillepied."
DT28-04233,"Mantoue,",principauté,terres de Brezolles et de Senonches,non,"principauté, comprenant les terres de Brezolles et de Senonches, érigée par Charles IX, au mois de février 1568, en faveur de Ludovic de Gonzague, duc de Nevers, fils de Frédéric de Gonzague, duc de Mantoue."
DT28-03751,"Jonas (Chemin),",ferme,Théléville,non,de Théléville (commune de Bouglainval) à Saint-Prest.
DT28-06209,"Saint-Gendulphe (Fontaine de),",hameau,Thierville,non,"à Thierville, commune de Charray."
DT28-01550,"Chartrain (Pays),",ferme,Thimerais,non,"faisant partie de la Beauce et correspondant à la Beauce Chartraine, moins l’élection de Dourdan, était borné à l’O. par le Grand Perche et le Thimerais ; au N. par le Thimerais, le Drouais et le comté de Montfort ; à l’E. il était séparé de l’élection de Dourdan par une ligne passant par Greffiers, Menainville, Ablis, Boinville-le-Gaillard, Sainville, Abonville et Fresnay-l'Eveque ; enfin au S. 42il était borné par le Dunois et le Perche-Gouet."
DT28-01550,"Chartrain (Pays),",ferme,Thimerais,non,"faisant partie de la Beauce et correspondant à la Beauce Chartraine, moins l’élection de Dourdan, était borné à l’O. par le Grand Perche et le Thimerais ; au N. par le Thimerais, le Drouais et le comté de Montfort ; à l’E. il était séparé de l’élection de Dourdan par une ligne passant par Greffiers, Menainville, Ablis, Boinville-le-Gaillard, Sainville, Abonville et Fresnay-l'Eveque ; enfin au S. 42il était borné par le Dunois et le Perche-Gouet."
DT28-02250,"Drouais (Le),",pays,Thimerais,non,"pays, était borné au N. par l’Avre, depuis Nonancourt jusqu’à son confluent dans l’Eure ; à l’E. par le Pinserais, dont il était séparé par une ligne passant par le Breuil-Benoît, Abondant, Serville, Broue, Boutigny et la Hauteville ; au S. par le pays Chartrain, et à l’O. par le Thimerais, dont il était séparé par une ligne passant par le Tremblay-le-Vicomte, Gironville, Saulnieres, Chataincourt et Escorpain."
DT28-06934,"Vaudry,",vassal,Tillières,non,"fief, commune de Saint-Remy-sur-Avre, vassal de Tillières, a laissé son nom à un ruisseau, affluent de l’Avre."
DT28-07158,"Villetron,",fief vassal,Touraille,non,"hameau, commune de Civry ; autrefois fief vassal de Touraille."
DT28-05255,"Péreuse (Sente),",hameau,Trémemont,non,"de Bercheres-la-Maingot à Trémemont, abandonnée vers 1684 lors des travaux de l’aqueduc de Maintenon."
DT28-02799,"Froide-Bouillie (Ruisseau de),",hameau,Trizay,non,"à Trizay, commune de Nogent-sur-Eure."
DT28-00055,"Anes (Sente aux),",chemin,Tronchay-Cordel,non,chemin du moulin de la Coudraye (commune d’Ardelles) au Tronchay-Cordel (commune de Digny).
DT28-05160,"Paray (Vallée de),",ferme,vallée Barreau,non,"part de la vallée Barreau, traverse les communes de Charonville et de Blandainville et aboutit au Loir près de Saint-Eman."
DT28-05305,"Petits-Ponts (Vallée des),",fief,vallée de Baigne-Loup,non,"commune de Berchères-l’Évêque, aboutit dans la vallée de Baigne-Loup."
DT28-05405,"Pillet (Vallée),",ferme,vallée de Baigne-Loup,non,"commune de Dammarie, aboutit dans la vallée de Baigne-Loup."
DT28-06433,"Sergenterie (Vallée de la),",hameau,vallée de Champrond,non,"commune de Pontgouin, aboutit à la vallée de Champrond."
DT28-06572,"Terre-Neuve (Vallée de),",part,vallée de Coninier,non,"part de la vallée de Coninier, traverse les communes de Montharville et de Flacey et aboutit dans le Loir près de Saint-Christophe."
DT28-00225,"Bareau (Vallée),",ferme,vallée de Paray,non,"commune de Bouville, part des Grandes-Vallées et aboutit à la vallée de Paray."
DT28-04051,"Lunelle (La),",vallée,vallée des Saules,non,"vallée, commune de Clévilliers-le-Moutiers, se jette dans la vallée des Saules."
DT28-01746,"Chèvres (Vallée des),",hameau,vallée des Vauroux,non,"à Chartres, fait suite à la vallée des Vauroux."
DT28-02658,"Fosse-au-Loup (Vallée de la),",moulin,vallée du Gouffre,non,"commune de Saumeray, aboutit dans la vallée du Gouffre."
DT28-05373,"Pierre-Laisière (La),",ferme,Vallégrain,non,"ferme, commune des Étilleux, réunie à Vallégrain vers 1680."
DT28-04241,"Marasson,",fief vassal,Vallières,non,"ferme, commune de Germignonville, autrefois fief vassal de Vallières."
DT28-05574,"Pont (Chemin du),",village,Vauparfonds,non,de Vauparfonds à Luisant.
DT28-02681,"Fossés-le-Roy (Les),",fossés,Verneuil,27679,"fossés faisant la séparation de la Normandie et de la France, aujourd’hui détruits, encore indiqués sur la carte de l’évesché de Chartres par Jaillot (1701), longeaient l’Avre depuis Verneuil jusqu’à l’Eure probablement, séparant ainsi les départements actuels d’Eure-et-Loir et de l’Eure."
DT28-03505,"Haussé (Chemin),",chemin romain,Vieux,14747,"chemin romain de Chartres à Sées (Orne), puis à Vieux (Calvados)."
DT28-05266,"Perraye (La),",ferme,Vignais,non,"ferme, commune de Nogent-le-Rotrou, réunie au Vignais vers 1680."
DT28-05141,"Pallière (La),",château,Vigny,non,"château, à Vigny, commune de Marville-Moutiers-Brûlé, détruit au xviie siècle, mentionné en 1424 (journ. d’un bourg. de Paris sous Charles VII)."
DT28-02075,"Crampot (Vallée de),",hameau,Ville-Dieu,non,"commence à Ville-Dieu, commune de Laons, traverse les communes de Châtaincourt, Escorpain et Saint-Remy-sur-Avre et aboutit dans l’Avre près de Saint-Remy."
DT28-06755,"Trente-Arpents (Route des),",ferme,Ville-Dieu,non,de Senonches à la Ville-Dieu (commune de Manou).
DT28-01421,"Champ-Hallier,",vassal,Villemain,non,"fief, commune de Dammarie, vassal de Villemain."
DT28-04493,"Messe (Chemin de la),",moulin,Villepereux,non,de Courbehaye à Villepereux.
DT28-01304,"Carneaux (Ruisseau des),",ferme,Villette,non,"commune de Saint-Prest, prend sa source entre Fontaine-Bouillant et la Villette et se jette dans l’Eure."
DT28-02790,"Frichu (Chemin),",ferme,Villette-les-Bois,28393,"du Mage (commune de Gâtelles) à Villette-les-Bois, figuré sur un plan de 1683."
DT28-04512,"Meuniers (Chemin des),",hameau,Villiers-le-Bois,non,de Villiers-le-Bois (commune de Nogent-le-Phaye) à Génerville (commune de Sours).
DT28-05386,"Pierres-Bègles (Ravin des),",peulvan,Voisin,non,"communes de Fontenay-sur-Eure et de Barjouville, se jette dans l’Eure à Voisin."
DT28-05694,"Prière (La),","fief, vassal",Vouvray,non,"ferme, commune de Vieuvicq ; autrefois fief, vassal de Vouvray."
DT28-00056,"Anes (Sente aux),",chemin,Yron,non,de Cloyes à Yron.
DT28-00655,"Bois-de-Mivoye,",vassal,Yys,non,"fief, commune de Briconville, vassal des Yys."
DT28-00908,"Boulaye (La),",vassal,Yys,non,"fief, commune de Gâtelles, vassal des Yys."
DT28-04362,"Mauguinière (La),",vassal,Yys,non,"fief, commune des Corvées, vassal des Yys."
